"man","मनुष्य, पुरुष, नर",
"man","आदमियों से भरना, मजबूत करना",
"manage","चलाना, शासन करना, बन्दोबस्त करना, प्रबन्ध करना, उपाय करना",
"manageable","शासनीय, काबू का, बस का, प्रबन्धनीय",
"management","प्रबंध, संचालन, शासन, बन्दोबस्त, अनुशासन",
"manager","मैनेजर, प्रबंध कर्ता, संचालक, अधिष्ठाता, निर्वाहक, कारिन्दा",
"mandate","आज्ञा, आदेश, हुक्म,दूसरे के नाम पर शासन करने का अधिकार",
"mandate","सौंपना, दूसरे राष्ट्र को शासन के लिए देना",
"mandatory","अनिवार्य, आज्ञा संबंधी, आदेशक",
"mandatory","वह जिसको आदेश मिले",
"mane","अयाल, घोडे शेर आदि जानवरों के गले पर बाल",
"manganese","मैंगनीज",
"mange","जानवरों की खुजली या खारिश",
"manger","हौदा, चरनी, नांद",
"mangle","टुकडे टुकडे करना, वध करना",
"mango","आम",
"mania","खब्त, तीव्र इच्छा, सनक, पागलपन, एक विषयासक्ति, उन्माद",
"maniac","खब्ती, पागल",
"manifest","स्पष्ट, साफ, सुन्दर, सुबोध, प्रत्यक्ष",
"manifest","जहाज के माल का बीजक",
"manifest","स्पष्ट करना, जाहिर करना, सुबोध करना",
